casting,director,duration,entries,film_id,genres,img_src,press_ratings,release,societies,synopsis,title,viewers_ratings
Harpo Guit|Nel Rivart|Madelief Graux|Anaïs Demoustier|Béatrice Dalle|Melrose Landa-Nzinga|Tom Mercier|Joël Bunganga|Pedro Cabanas|Mara Taquin|Bachir Tlili,Patric Chiha,100,9056,280227,Drame,https://fr.web.img6.acsta.net/c_310_420/pictures/23/06/30/10/58/4389327.jpg,3.0,16 août 2023,"Les Films du Losange,Les Films du Losange,Aurora Films,WILDart FILM,Frakas Productions","La Bête dans la jungle, librement adapté de la nouvelle de Henry James, est l’histoire d’un huis clos vertigineux : pendant 25 ans, dans une immense boîte de nuit, un homme et une femme guettent ensemble un événement mystérieux. De 1979 à 2004, l’histoire du disco à la techno, l’histoire d’un amour, l’histoire d’une obsession. La « chose » finalement se manifestera, mais sous une forme autrement plus tragique que prévu.",La Bête Dans La Jungle,2.1
George Cheung|Peter Fitzsimmons|Kurt Fuller|Kevin West|Zuhair Haddad|Scott Klace|Domenic Bove|Will Smith|Thandiwe Newton|Doug Campbell|Dan Castellaneta|Victor Raider-Wexler|Jaden Smith|Cecil Williams|Amir Talai|Adam Del Rio|Rueben Grundy|Erin Cahill|Chris Gardner (II)|David Fine (II)|Geoff Callan|Brian Howe|Branden Weslee Kong|Alissa Anderegg|James Karen|Chandler Bolt|George Maguire (II)|Takayo Fischer|Darryl Fong,Gabriele Muccino,118,338027,54098,Biopic|Drame,https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/62/89/48/18708437.jpg,3.0,31 janvier 2007,"Columbia Pictures,Columbia Pictures,Sony Pictures Entertainment,Escape Artists,Overbrook Entertainment,Gaumont Columbia Tristar Films,Relativity Media","Représentant de commerce, Chris Gardner a du mal à gagner sa vie. Il jongle pour s'en sortir, mais sa compagne supporte de moins en moins leur précarité. Elle finit par quitter Chris et leur petit garçon de cinq ans, Christopher.",À la recherche du bonheur,4.0
Luke Hemsworth|Simon Russell Beale|Jaimie Alexander|Nico Cortez|Akosia Sabet|Matt Damon|Pom Klementieff|Eliza Matengu D'Souza|Natalie Portman|Bobby Holland Hanton|Sean Gunn|Daley Pearson|Tessa Thompson|Dave Bautista|Andrew Crawford|Christian Bale|Carly Rees|Sam Neill|Chris Hemsworth|Yure Covich|India Rose Hemsworth|Melissa McCarthy|Kuni Hashimoto|Stephen Curry|Russell Crowe|Chris Pratt|Karen Gillan|Jonny Brugh|Kaan Guldur|Ben Falcone|Kieron L. Dyer|Brooke Satchwell|Elsa Pataky,Taika Waititi,119,1150926,275207,Action|Aventure|Fantastique|Science Fiction,https://fr.web.img5.acsta.net/c_310_420/pictures/22/05/24/11/16/2411535.jpg,2.6,13 juillet 2022,"Walt Disney Company,The Walt Disney Company France,Marvel Studios","Alors que Thor est en pleine introspection et en quête de sérénité, sa retraite est interrompue par un tueur galactique connu sous le nom de Gorr, qui s’est donné pour mission d’exterminer tous les dieux. Pour affronter cette menace, Thor demande l’aide de Valkyrie, de Korg et de son ex-petite amie Jane Foster, qui, à sa grande surprise, manie inexplicablement son puissant marteau, le Mjolnir. Ensemble, ils se lancent dans une dangereuse aventure cosmique pour comprendre les motivations qui poussent Gorr à la vengeance et l’arrêter avant qu’il ne soit trop tard.",Thor: Love And Thunder,2.3
,Tim Heitz,92,419824,274234,Aventure|Animation|Famille|Comédie|Action,https://fr.web.img2.acsta.net/c_310_420/pictures/23/10/23/18/06/2138941.jpg,2.6,18 octobre 2023,"Universal Pictures,Universal Pictures,DreamWorks Animation,Universal Pictures International France","Après deux films à se tourner autour pour finalement tomber dans les bras l’un de l’autre, Poppy et Branch sont officiellement en couple (#broppy)! Alors qu’ils n’ont plus de secrets l’un pour l’autre, Poppy fait une découverte incroyable relative au passé de Branch. À l’époque, avec ses quatre frères, Floyd, John Dory, Spruce et Clay, ils formaient le Boys Band le plus en vogue du moment, les BroZone. Alors qu’il n’était qu’un enfant, le groupe s’est séparé, tout comme la famille et depuis Branch n’a jamais revu ses frères.",Les Trolls 3,2.8
Mark Thomason|Rob Maron|Jay Baruchel|Steven M. Porter|Morgan Freeman|Margo Martindale|Mike Colter|Nina Avetisova|Jude Ciccolella|Marco Rodriguez|Anthony Mackie|Ming Lo|Marcus Chait|Michael Peña|V.J. Foster|Tom McCleister|Sunshine Chantal Parkman|Erica Grant|Brian T. Finney|Lo Ming|Susan Krebs|Ned Eisenberg|Jamison Yang|Brían F. O'Byrne|Kim Dannenberg|Lucia Rijker|Spice Williams-Crosby|Kim Strauss|Hilary Swank|Joe D'Angerio|Morgan Eastwood|Bruce MacVittie|Miguel Perez|Kirsten Berman|Riki Lindhome|Jim Cantafio|Ted Grossman|Benito Martinez,Clint Eastwood,132,774989,56714,Drame,https://fr.web.img2.acsta.net/c_310_420/medias/nmedia/18/35/48/67/18409541.jpg,4.9,23 mars 2005,"Warner Bros.,Lakeshore Entertainment,Malpaso Productions,Mars Distribution","Rejeté depuis longtemps par sa fille, l'entraîneur Frankie Dunn s'est replié sur lui-même et vit dans un désert affectif, en évitant toute relation qui pourrait accroître sa douleur et sa culpabilité.",Million Dollar Baby,4.4
John DeSantis|Edward Woodall|Robert Pugh|Jack Randall|Chris Larkin|Richard McCabe|Ian Mercer|Ousmane Thiam|Mark Lewis Jones|Alex Palmer|Billy Boyd|Max Benitz|Tony Dolan|George Innes|James D'Arcy|Patrick Gallagher|Lee Ingleby|Max Pirkis|David Threlfall|William Mannering|Richard Pates|Paul Bettany|Russell Crowe|Thierry Segall|Bryan Dick|Joseph Morgan,Peter Weir,138,391951,28538,Aventure|Guerre|Historique,https://fr.web.img2.acsta.net/c_310_420/medias/nmedia/18/35/15/63/18364956.jpg,4.2,31 décembre 2003,"20th Century Studios,United International Pictures (UIP)","En 1805, le capitaine Jack Aubrey est une des figures les plus brillantes de la Marine Royale britannique. Son courage, sa ténacité, son sens tactique lui ont valu le respect et l'admiration des officiers et matelots du vaisseau de guerre Surprise.",Master & Commander : de l'autre côté du monde,3.6
Archie Yates|Stanislav Callas|Christian Howlings|Alfie Allen|Brian Caspe|Gilby Griffin Davis|Joe Weintraub|Curtis Matthew|Gabriel Andrews|Rebel Wilson|Scarlett Johansson|Hardy Griffin Davis|Thomasin McKenzie|Robert East|Billy Rayner|Sam Rockwell|Stephen Merchant|Luke Brandon Field|Sam Haygarth,Taika Waititi,108,132054,258998,Guerre|Drame|Comédie,https://fr.web.img6.acsta.net/c_310_420/pictures/19/10/15/10/55/1009759.jpg,3.1,29 janvier 2020,"Searchlight Pictures,Twentieth Century Fox France,TSG Entertainment,Defender Films,Czech Anglo Productions,Piki Films","Jojo est un petit allemand solitaire. Sa vision du monde est mise à l’épreuve quand il découvre que sa mère cache une jeune fille juive dans leur grenier. Avec la seule aide de son ami aussi grotesque qu'imaginaire, Adolf Hitler, Jojo va devoir faire face à son nationalisme aveugle.",Jojo Rabbit,3.9
Gregory Itzin|Ruben Fischman|Gabra Zackman|Colm Meaney|Michael Irby|Bruce McGill|Dan Bittner|Chetan Dave|Michael Kelly (II)|Annie Corley|Michael Kelly|Gerard Butler|Evan Hart|Anthony Lawton|Damien Colletti|Patrick F. McDade|Regina Hall|Jamie Foxx|David Villalobos|Todd Lewis|Leslie Bibb|Richard Portnow|Joe Pawlenko|Roger Bart|Viola Davis|Ryan Woodle|Emerald-Angel Young|Brian Anthony Wilson|Josh Stewart|Christian Stolte|Jim Fitzpatrick|Lawrence Laravela|Eddie Noone|Lamont Clayton|Ksenia Hulayev|Richard Barlow|Robert Bizik|Reno Laquintano|Brooke Stacy Mills|Brian Distance,F. Gary Gray,109,64020,134690,Action|Thriller|Drame,https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/72/55/36/19593496.jpg,1.9,22 décembre 2010,"Warp Films,Wild Bunch Distribution,Evil Twins","Dix ans après le meurtre de sa femme et sa fille, un homme se dresse contre le procureur en charge du procès des meurtriers, pour obtenir lui-même la justice. Sa vengeance menace tout aussi bien l'homme qui leur a accordé la clémence, que le système et la ville elle-même.",Que justice soit faite,3.8
Jean Dujardin|Jean-Benoît Ugeux|Jana Bittnerova|Xavier Mathieu|Oleg Kupchik|Marius Bertram|Mustapha Amokrane|Yolande Moreau|Lou Castel,Benoît Delépine,103,204931,257816,Comédie,https://fr.web.img6.acsta.net/c_310_420/pictures/18/06/15/09/38/2883759.jpg,3.6,26 septembre 2018,"Ad Vitam,No money productions,JD Prod,Arte,Arte","Monique dirige une communauté Emmaüs près de Pau. Après plusieurs années d’absence, elle voit débarquer son frère, Jacques, un bon à rien qui n’a qu’une obsession : trouver l’idée qui le rendra riche. Plus que des retrouvailles familiales, ce sont deux visions du monde qui s’affrontent.",I Feel Good,2.7
Matteo Salamone|Louis Durant|Claudia Tagbo|Malonn Lévana|Shirel Nataf|Clovis Cornillac,Stéphane Cazes,102,61469,291804,Comédie dramatique,https://fr.web.img2.acsta.net/c_310_420/pictures/22/12/01/13/12/4159161.jpg,3.0,8 février 2023,"France 3 Cinéma,Bonne Pioche,UMedia,Other Angle Pictures,TF1 Studio,UGC Distribution / TF1 Studio","Dans un collège au pied du Mont Blanc, les élèves de SEGPA peinent à entrevoir un avenir positif... Pour les motiver et les faire rêver, Alain, leur professeur, organise une sortie surprenante et périlleuse dans les entrailles d’un glacier. Les adolescents découvrent alors un monde de glace d'une beauté à couper le souffle. Mais ils réalisent qu’avec le réchauffement climatique, si rien n’est fait, ce glacier comme beaucoup d’autres pourrait disparaitre. Contre l’avis de tous, mais entraînés par leur professeur, ils vont se lancer corps et âmes dans un projet fou : protéger le glacier et l’empêcher de fondre… Désormais plus rien ne pourra les arrêter, parce qu’il n’y a pas de planète B !",Les Têtes givrées,3.6
,Pierre Coffin,91,2180461,210493,Famille|Animation,https://fr.web.img5.acsta.net/c_310_420/pictures/15/06/11/09/20/080813.jpg,3.7,8 juillet 2015,"Universal Pictures International France,Illumination Entertainment","A l'origine de simples organismes monocellulaires de couleur jaune, les Minions ont évolué au cours des âges au service de maîtres plus abjectes les uns que les autres. Les disparitions répétitives de ceux-ci, des tyrannosaures à Napoléon, ont plongé les Minions dans une profonde dépression. Mais l'un d'eux, prénommé Kevin, a une idée. Flanqué de Stuart, l'adolescent rebelle et de l'adorable petit Bob, Kevin part à la recherche d'un nouveau patron malfaisant pour guider les siens. Nos trois Minions se lancent dans un palpitant voyage qui va les conduire à leur nouveau maître : Scarlet Overkill, la première superméchante de l'histoire. De l'Antarctique au New York des années 60, nos trois compères arrivent finalement à Londres, où ils vont devoir faire face à la plus terrible menace de leur existence : l'annihilation de leur espèce.",Les Minions,3.3
Ben VanderMey|Lily James|Flea|Lanny Joon|Jon Hamm|Ansel Elgort|R. Marcos Taylor|Andy McDermott|Eiza Gonzalez|Kevin Spacey|CJ Jones|Jon Bernthal|Hudson Meek|Wilbur Fitzgerald|Sky Ferreira|Brogan Hall|Jamie Foxx,Edgar Wright,113,302528,230453,Action|Policier,https://fr.web.img2.acsta.net/c_310_420/pictures/17/05/30/14/36/446691.jpg,3.7,19 juillet 2017,"Working Title Films,Columbia TriStar,Media Rights Capital,Sony Pictures Releasing France,Big Talk Productions","Chauffeur pour des braqueurs de banque, Baby a un truc pour être le meilleur dans sa partie : il roule au rythme de sa propre playlist. Lorsqu’il rencontre la fille de ses rêves, Baby cherche à mettre fin à ses activités criminelles pour revenir dans le droit chemin. Mais il est forcé de travailler pour un grand patron du crime et le braquage tourne mal… Désormais, sa liberté, son avenir avec la fille qu’il aime et sa vie sont en jeu.",Baby Driver,3.9
Sam Neill|Rose Byrne|Fayssal Bazzi|Marianne Jean-Baptiste|Deborah Rock|Domhnall Gleeson|Felix Williamson,Will Gluck,90,495488,44792,Famille|Aventure,https://fr.web.img5.acsta.net/c_310_420/pictures/18/04/05/15/25/1052693.jpg,3.5,4 avril 2018,"Sony Pictures Releasing France,Animal Logic,Animal Logic,Olive Bridge Entertainment,Animal Logic Entertainment","Le petit lapin préféré des jeunes lecteurs depuis des générations est désormais le héros d’un film plein d’aventures et d’espièglerie ! L'éternelle lutte de Pierre Lapin avec M. McGregor pour les légumes du potager va atteindre des sommets. Sans parler de leur rivalité pour plaire à cette charmante voisine qui adore les animaux… Bien au-delà du jardin, de nombreuses péripéties les entraîneront de la magnifique région des lacs en Angleterre jusqu’à Londres !",Pierre Lapin,3.7
Hichem Yacoubi|Mourad Frarema|Adel Bencherif|Jean-Philippe Goudroye|Mamadou Minté|Frédéric Graziani|Antoine Basler|Leïla Bekhti|Cindy Danel|Salem Kali|Gilles Cohen|Jean-Philippe Ricci|Niels Arestrup|Foued Nassah|Karim Leklou|Doula Niang|Farid Larbi|Jean-Emmanuel Pagni|Slimane Dazi|Mohamed Makhtoumi|Hedi Bouchenafa|Reda Kateb|Pierre Leccia|Pascal Henault|Tahar Rahim,Jacques Audiard,155,333422,110268,Policier|Drame,https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/70/33/24/19138702.jpg,4.6,26 août 2009,"Why Not Productions,France 2 Cinéma,Celluloïd Dreams,BIM Distribuzione,UGC Images,Chic Film,UGC Distribution,Neon Productions,Page 114","Condamné à six ans de prison, Malik El Djebena ne sait ni lire, ni écrire. A son arrivée en Centrale, seul au monde, il paraît plus jeune, plus fragile que les autres détenus. Il a 19 ans.",Un prophète,4.2
Brad Greenquist|Jimmy Walker Jr.|Layla Crawford|Will Smith|Chase Del Rey|Kevin Dunn|Calvin Clausell Jr.|Chet Grissom|Andy Hoff|Tony Goldwyn|Eman Esfandi|Aunjanue Ellis|Demi Singleton|Saniyya Sidney|Katrina Begin|Craig Tate|Andy Bean|Christopher Wallinger|Noah Bean|Daniele Lawson|Jon Bernthal|Kaitlyn Christian|Josiah Cross|Rich Sommer|Vivienne Bersin|Vaughn Hebron|Erika Ringor|Dylan McDermott|Judith Chapman|Liev Schreiber|Susie Abromeit,Reinaldo Marcus Green,145,90468,272238,Biopic|Drame,https://fr.web.img3.acsta.net/c_310_420/pictures/21/10/28/12/17/1157439.jpg,3.1,1 décembre 2021,"Warner Bros.,Warner Bros. France,Overbrook Entertainment,Star Thrower Entertainment,Westbrook Inc.","Focus sur la personnalité de l'entraîneur de tennis Richard Williams, père des joueuses mondiales Vénus et Serena. Il n'avait aucune expérience dans le sport mais lorsque ses filles ont eu quatre ans, il a élaboré un plan de 78 pages décrivant l'entraînement des futures championnes. Les sœurs Williams sont devenues deux des plus grandes joueuses de l'histoire du tennis. Serena est sans conteste la meilleure tenniswoman de tous les temps, avec 23 victoires en tournois du Grand Chelem. Venus Williams a remporté sept titres en Grand Chelem.",La Méthode Williams,4.0
John Hawkes|Lawrence Turner|Abbie Cornish|Peter Dinklage|Zeljko Ivanek|Michael Aaron Milligan|Kathryn Newton|Marcus Lyle Brown|Darrell Britt-Gibson|Frances McDormand|Amanda Warren|Clarke Peters|Gregory Nassif St. John|Woody Harrelson|Nick Searcy|Sam Rockwell|Lucas Hedges|Samara Weaving|Caleb Landry Jones|Kerry Condon,Martin McDonagh,116,239977,245010,Policier|Comédie|Drame,https://fr.web.img4.acsta.net/c_310_420/o_club-allocine-2024-310x420.png_0_se/pictures/18/03/06/09/09/1117374.jpg,3.9,17 janvier 2018,"Searchlight Pictures,Twentieth Century Fox France,Film4","Après des mois sans que l'enquête sur la mort de sa fille ait avancé, Mildred Hayes prend les choses en main, affichant un message controversé visant le très respecté chef de la police sur trois grands panneaux à l'entrée de leur ville.","3 Billboards, Les Panneaux de la vengeance",4.2
Ahmed Lucan|Leslie Castay|Brandon Van Vliet|Cooper Thornton|Robert Pralgo|Chris Bauer|Doris McCarthy|Wilbur Fitzgerald|Autumn Reeser|Mike O'Malley|Purva Bedi|Delphi Harrington|Tracee Chimo|Wayne Bastrup|Blake Jones|Jeremy Luke|Jerry Ferrara|Gary Weeks|Clayton Landey|Max Adler|Holt McCallany|Sam Huntington|Patch Darragh|Jeffrey Nordling|Valerie Mahaffey|Grant Roberts|Tom Hanks|Jamey Sheridan|Brett Rice|Christopher Curry|Aaron Eckhart|Denise Scilabra|Jeff Kober|Laura Linney|Anna Gunn,Clint Eastwood,96,505048,238330,Biopic|Drame,https://fr.web.img6.acsta.net/c_310_420/pictures/16/10/14/15/10/425022.jpg,3.8,30 novembre 2016,"Warner Bros.,Warner Bros. France,Flashlight Films,The Kennedy/Marshall Company,BBC Films,FilmNation Entertainment,Malpaso Productions,RatPac Entertainment,Village Roadshow Pictures Asia","Le 15 janvier 2009, le monde a assisté au ""miracle sur l'Hudson"" accompli par le commandant ""Sully"" Sullenberger : en effet, celui-ci a réussi à poser son appareil sur les eaux glacées du fleuve Hudson, sauvant ainsi la vie des 155 passagers à bord. Cependant, alors que Sully était salué par l'opinion publique et les médias pour son exploit inédit dans l'histoire de l'aviation, une enquête a été ouverte, menaçant de détruire sa réputation et sa carrière.",Sully,4.1
D.J. Khaled|Massi Furlan|Patrice Sepulveda|Jacob Scipio|Vanessa Hudgens|Will Smith|David Shae|Charles Melton|Joe Pantoliano|Joseph Velez|Martin Lawrence|Lauren Buglioli|Michael Bay|Hans Marrero|Jennifer Badger|Kate del Castillo|Paola Núñez|Happy Anderson|Bianca Bethune|Ivo Nandi|Alexander Ludwig|Anthony Molinari,Adil El Arbi,124,651309,172048,Action|Comédie,https://fr.web.img5.acsta.net/c_310_420/pictures/19/11/22/09/44/3027567.jpg,2.4,22 janvier 2020,"Sony Pictures,Sony Pictures Releasing France",Les Bad Boys Mike Lowrey et Marcus Burnett se retrouvent pour résoudre une ultime affaire.,Bad Boys For Life,3.3
Amadu Djau|Jonathan Demurger|Albane Ducros|Denis Podalydès|Aminata Salay Adamou|Lisandru Savelli|Antoine Ducros|Aïssatou Diallo Sagna|Timothée Darmet|Cédric Appietto|Nadia Moussa|Suzy Bemba|Paul Garatte|Estelle Lescure|Virginie Ledoyen|Jean Michelangeli,Catherine Corsini,107,22450,306156,Drame,https://fr.web.img6.acsta.net/c_310_420/pictures/23/06/12/15/24/2366267.jpg,3.0,12 juillet 2023,"France 3 Cinéma,Playtime,Le Pacte,Le Pacte,Chaz Productions","Khédidja travaille pour une famille parisienne aisée qui lui propose de s'occuper des enfants le temps d’un été en Corse. L'opportunité pour elle de retourner avec ses filles, Jessica et Farah, sur cette île qu'elles ont quittée quinze ans plus tôt dans des circonstances tragiques. ",Le Retour,3.3
Richard Coyle|Poppy Corby-Tuech|David Bertrand|Dan Fogler|Fiona Glascott|Mads Mikkelsen|Jessica Williams (II)|Wilf Scolding|Jan Pohl|Matthias Brenner|Katherine Waterston|Aleksandr Kuznetsov|Eddie Redmayne|Alison Sudol|Maria Fernanda Cândido|Ramona Kunze-Libnow|Dave Wong|Callum Turner|Valerie Pachner|Jacqueline Boatswain|Lucas Englander|Ezra Miller|Victoria Yeates|William Nadylam|Paul Low-Hang|Peter Simonischek|Jude Law|Oliver Masucci|Stefan Race|Dónal Finn|Maja Bloom,David Yates,142,1132062,228087,Aventure|Fantastique,https://fr.web.img6.acsta.net/c_310_420/pictures/22/03/16/15/20/0170262.jpg,2.9,13 avril 2022,"Warner Bros.,Warner Bros. France,Heyday Films","Le professeur Albus Dumbledore sait que le puissant mage noir Gellert Grindelwald cherche à prendre le contrôle du monde des sorciers. Incapable de l’empêcher d’agir seul, il sollicite le magizoologiste Norbert Dragonneau pour qu’il réunisse des sorciers, des sorcières et un boulanger moldu au sein d’une équipe intrépide. Leur mission des plus périlleuses les amènera à affronter des animaux, anciens et nouveaux, et les disciples de plus en plus nombreux de Grindelwald. Pourtant, dès lors que que les enjeux sont aussi élevés, Dumbledore pourra-t-il encore rester longtemps dans l’ombre ?",Les Animaux Fantastiques : les Secrets de Dumbledore,3.1
Tom Berenger|Dr. Dre|Samantha Esteban|Peter Greene|Denzel Washington|Eva Mendes|Cliff Curtis|Charlotte Ayanna|Gary A. Rodriguez|Snoop Dogg|Terry Crews|Nancy Young|Raymond Cruz|Macy Gray|Noel Gugliemi|Harris Yulin|Raymond J. Barry|Nick Chinlund|Scott Glenn|Jaime Gomez|Ethan Hawke,Antoine Fuqua,121,245701,29232,Thriller|Policier|Drame,https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/68/61/99/19425646.jpg,3.1,7 novembre 2001,"Warner Bros.,Outlaw Productions,Village Roadshow Pictures,NPV Entertainment,Warner Bros. France","Jake Hoyt est une nouvelle recrue de la police de Los Angeles. Décidé à devenir inspecteur, il sollicite une mise à l'essai de 24 heures auprès du sergent-chef Alonzo Harris, un vétéran de la lutte antidrogue qui opère depuis douze ans dans les quartiers les plus chauds de la ville.",Training Day,3.9
Zoé Bruneau|Marianne Basler|Jonathan Cohen|Luke Tristan Haines|Bakary Sangaré|Lawrence Valin|Ophelia Kolb|Claire Tran|Stacy Martin|Nabiha Akkari|Missia Piccoli|Vincent Lacoste|Greta Scacchi|Elli Medeiros|Jeanne Candel|Raphaël Thiéry|Lily Bensliman,Mikhaël Hers,107,84007,255426,Drame,https://fr.web.img6.acsta.net/c_310_420/pictures/18/10/17/16/34/3385152.jpg,4.0,21 novembre 2018,"Nord-Ouest Films,Pyramide Distribution,Arte France Cinéma","Paris, de nos jours. David, 24 ans, vit au présent. Il jongle entre différents petits boulots et recule, pour un temps encore, l’heure des choix plus engageants. Le cours tranquille des choses vole en éclats quand sa sœur aînée meurt brutalement. Il se retrouve alors en charge de sa nièce de 7 ans, Amanda.",Amanda,3.9
,Andrew Adamson,89,730850,27415,Famille|Animation|Comédie|Fantastique,https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/00/00/00/66/69199338_af.jpg,4.3,4 juillet 2001,"DreamWorks SKG,Pacific Data Images,United International Pictures (UIP)","Shrek, un ogre verdâtre, cynique et malicieux, a élu domicile dans un marécage qu'il croit être un havre de paix. Un matin, alors qu'il sort faire sa toilette, il découvre de petites créatures agaçantes qui errent dans son marais.",Shrek,4.2
Marc Kramer|Axel Braun|Chanel Preston|Aramis Sartorio|Steve Holmes|Peter Warren (II)|Gina Valentina|Casey Calvert|Aron Michael Thompson|Dee Dupra|Nathan Bronson|Bill Bailey (V)|Reza Azar|Claudio Bergamin|Michael Omelko|Jack Blaque|Abella Danger|Kasia Szarek|Xander Corvus|Alice Grey|Maja Kin|Lance Hart|Eva Melander|Aiden Starr|John Strong (II),Ninja Thyberg,109,11214,273348,Drame,https://fr.web.img6.acsta.net/c_310_420/pictures/21/10/13/09/15/1601456.jpg,3.5,20 octobre 2021,"Film i Väst,Lemming Film,Plattform Produktion,SVT,Le public système cinéma,Versatile,The Jokers / Les Bookmakers,Logical Pictures,Grand Slam Film",Une jeune suédoise de 20 ans arrive à Los Angeles dans le but de faire carrière dans l’industrie du porno. Sa détermination et son ambition la propulsent au sommet d’un monde où le plaisir cède vite la place au risque et à la toxicité.,Pleasure,3.4
Tim Moyer|Frank Collison|Brendan Gleeson|Jordan Burt|Liz Stauber|Cherry Jones|Judy Greer|William Hurt|Willem Zuur|Charlie McDermott|Celia Weston|Bryce Dallas Howard|Sydney Shapiro|Michael Pitt|Joaquin Phoenix|Sigourney Weaver|Jane Lowe|Jayne Atkinson|David Foster|Adrien Brody|Jesse Eisenberg|Robert Lenzi|Aaron Fiore,M. Night Shyamalan,108,1071424,52912,Fantastique|Thriller,https://fr.web.img2.acsta.net/c_310_420/medias/nmedia/18/35/30/82/18384725.jpg,3.7,18 août 2004,"Buena Vista International,Buena Vista International,Touchstone Pictures,Scott Rudin Productions,Blinding Edge Pictures","Une petite communauté isolée vit dans la terrifiante certitude qu'une race de créatures mythiques peuple les bois entourant le village. Cette force maléfique est si menaçante que personne n'ose s'aventurer au-delà des dernières maisons, et encore moins pénétrer dans les bois... Le jeune Lucius Hunt, un garçon entêté, est cependant bien décidé à aller voir ce qui se cache par-delà des limites du village, et son audace menace de changer à jamais l'avenir de tous...",Le Village,3.2
Joséphine de Meaux|Catherine Hosmalin|Wahid Bouzidi|Joël Pyrène|Lionel Abelanski|Ary Abittan|François-Xavier Demaison|Lannick Gautry|Steve Tran|Oumar Diaw|Renée Le Calm|Isabelle Carré|Vincent Elbaz|Jean-Pierre Clami|Géraldine Nakache|Lizzie Brocheré|Isaac Sharry|Jean Benguigui|Audrey Dana|Arsène Mosca|Omar Sy|Eric Naggar|Matthieu Boujenah,Eric Toledano,102,292387,135962,Comédie,https://fr.web.img6.acsta.net/c_310_420/o_club-allocine-2024-310x420.png_0_se/medias/nmedia/18/69/35/73/19099931.jpg,3.3,17 juin 2009,"TF1 Films Production,Mars Films,Mars Films,Orange Studio,Quad+One","Famille : Groupe de personnes réunies par des liens de parenté et un fort sentiment de solidarité morale et matérielle. Quand Alain a épousé Nathalie, il ne savait pas qu'il épouserait aussi sa famille. Ce samedi, comme toutes les semaines, ils sont invités à dîner chez son beau-frère, Jean-Pierre à Créteil. Mais ce soir, plus que d'habitude, Alain est à bloc, il bout comme une cocotte prête à exploser. Il en a marre, marre de se planter à chaque fois sur le chemin pour aller à Créteil, marre de se taper les petits conseils de vie de Jean-Pierre et de sa femme Catherine qui élève ses enfants comme des chevaux, marre d'attendre de dîner l'estomac vide en regardant les spectacles soporifiques de leur fille Gaëlle, marre de regarder pour la énième fois la vidéo de leur mariage, marre aussi de son autre belle-soeur Roxane, qui, affolée par son horloge biologique, a jeté son dévolu sur Bruno, jeune interne en médecine qui se demande un peu comment il a atterri à ce dîner. C'est vrai, Alain en a marre de ces dîners familiaux, mais il ne sait pas encore ce qui l'attend véritablement ce soir-là... Ni les jours qui suivent",Tellement proches,3.5
Tom Stratford|Benita Robledo|Lauren Reeves|Brian M. Wixson|Dennis Miller|Jason Sudeikis|Russ Russo|Ben Best|Steve Sirkis|Rob Corddry|Ashton Kutcher|Adam Sansiveri|Zach Galifianakis|Bob Pepper|Michael Harkins|Adam Zuniga|Michelle Krusiec|Cheryl Cosenza|Billy Eichner|Christopher Negrin|Maddie Corman|Queen Latifah|Debargo Sanyal|Krysten Ritter|Caroline Willman|Junes B. Zahdi|Treat Williams|Cameron Diaz|Deirdre O'Connell|Cassidy Gard|Blake Young-Fountain|Delia Sheppard|Matthew Martini|Lake Bell|Ricky Garcia|Eric Zuckerman|Dennis Farina|Arlo Hemphill,Tom Vaughan,100,349393,128851,Comédie|Romance,https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/65/68/95/18930690.jpg,2.2,7 mai 2008,"20th Century Studios,Mosaic Media Group,Twentieth Century Fox France,Penn Station","Joy vient de se faire larguer. Jack vient de se faire virer. Ils ne se connaissent pas mais, après une nuit de folie à Las Vegas, la ville de tous les possibles... ils se réveillent... mariés. Ils sont d'accord pour se séparer à l'amiable... mais tout change quand Jack gagne 3 millions de dollars aux machines à sous avec une pièce prêtée par Joy. Pour garder le jackpot, chacun va alors tenter de se rendre insupportable pour dégouter l'autre et le pousser au divorce.",Jackpot,3.0
